-4.309313	-81.261173
-4.309984	-81.261173
-4.31043	-81.260865
-4.31124	-81.260445
-4.312283	-81.259795
-4.313328	-81.259425
-4.314558	-81.258993
-4.315419	-81.258438
-4.316218	-81.258006
-4.316956	-81.257883
-4.317755	-81.257513
-4.318124	-81.257205
-4.319047	-81.256958
-4.320399	-81.256588
-4.321383	-81.25628
-4.322305	-81.256033
-4.323412	-81.255725
-4.32415	-81.255478
-4.32495	-81.255108
-4.325564	-81.254923
-4.326364	-81.2548
-4.328024	-81.254368
-4.353226	-81.253075
-4.370124	-81.251021
-4.380621	-81.256413
-4.386855	-81.253557
-4.387581	-81.253529
-4.388475	-81.253501
-4.389396	-81.253417
-4.390318	-81.253417
-4.3911	-81.253361
-4.39177	-81.253333
-4.392328	-81.253333
-4.392831	-81.253417
-4.393501	-81.253417
-4.394367	-81.253445
-4.395121	-81.253613
-4.395679	-81.253893
-4.396684	-81.254089
-4.397745	-81.254257
-4.398806	-81.254453
-4.399951	-81.254761
-4.400817	-81.255153
-4.40171	-81.255629
-4.40238	-81.256105
-4.403051	-81.256581
-4.403525	-81.256889
-4.404028	-81.257169
-4.404614	-81.257309
-4.404949	-81.257589
-4.40562	-81.258065
-4.405927	-81.258541
-4.406094	-81.259017
-4.40601	-81.259493
-4.40601	-81.259689
-4.406346	-81.259885
-4.406653	-81.260165
-4.406653	-81.260501
-4.406541	-81.260809
-4.406206	-81.261089
-4.405871	-81.261313
-4.405871	-81.261593
-4.406234	-81.261677
-4.406681	-81.261481
-4.407072	-81.261425
-4.407658	-81.261341
-4.408496	-81.261397
-4.40911	-81.261425
-4.409585	-81.261481
-4.410171	-81.261397
-4.410813	-81.261257
-4.4114	-81.261257
-4.412293	-81.261089
-4.413103	-81.261201
-4.414108	-81.261341
-4.414946	-81.261509
-4.415672	-81.261677
-4.41637	-81.261929
-4.41704	-81.262321
-4.41785	-81.262713
-4.418715	-81.263273
-4.419078	-81.263665
-4.419358	-81.264057
-4.419162	-81.264561
-4.419134	-81.264981
-4.419274	-81.265205
-4.419525	-81.265541
-4.419804	-81.265709
-4.419916	-81.266101
-4.420084	-81.266493
-4.420475	-81.266773
-4.420921	-81.266801
-4.42134	-81.266717
-4.421675	-81.266773
-4.42201	-81.266857
-4.422485	-81.266717
-4.42268	-81.266437
-4.422904	-81.265877
-4.423127	-81.265597
-4.423658	-81.265457
-4.424188	-81.265345
-4.424523	-81.265429
-4.425054	-81.265429
-4.425668	-81.265401
-4.426394	-81.265457
-4.426953	-81.265541
-4.427455	-81.265625
-4.42807	-81.265821
-4.428712	-81.266045
-4.429103	-81.266297
-4.429438	-81.266381
-4.429885	-81.266605
-4.430192	-81.266801
-4.430527	-81.267109
-4.431001	-81.267389
-4.431532	-81.267613
-4.432174	-81.267753
-4.432788	-81.268005
-4.433151	-81.268201
-4.43357	-81.268509
-4.433626	-81.269013
-4.43357	-81.269573
-4.43371	-81.270021
-4.433654	-81.270217
-4.433822	-81.270133
-4.433933	-81.270189
-4.434157	-81.270077
-4.434603	-81.269965
-4.435274	-81.269993
-4.435916	-81.270021
-4.436474	-81.269993
-4.437005	-81.270049
-4.437619	-81.270245
-4.438122	-81.270637
-4.438429	-81.270973
-4.439071	-81.271253
-4.439518	-81.271337
-4.439825	-81.271477
-4.440021	-81.271841
-4.440188	-81.272009
-4.440467	-81.272065
-4.440579	-81.272457
-4.440719	-81.272709
-4.441137	-81.272737
-4.441668	-81.272653
-4.442478	-81.272569
-4.443008	-81.272569
-4.44365	-81.272681
-4.44393	-81.272653
-4.444293	-81.272429
-4.444572	-81.272401
-4.444349	-81.272653
-4.44446	-81.272793
-4.444795	-81.272821
-4.44513	-81.272933
-4.445773	-81.273213
-4.446471	-81.273745
-4.446917	-81.274221
-4.44728	-81.274893
-4.447336	-81.275341
-4.447169	-81.275677
-4.446973	-81.275845
-4.446499	-81.275901
-4.446359	-81.276041
-4.446527	-81.276209
-4.446834	-81.276237
-4.447197	-81.276209
-4.447532	-81.276237
-4.447977	-81.276335
-4.448493	-81.276421
-4.449117	-81.276573
-4.449699	-81.276788
-4.450129	-81.277069
-4.450559	-81.277393
-4.450638	-81.277452
-4.450842	-81.277642
-4.450984	-81.277807
-4.450149	-81.279059
-4.450115	-81.279079
-4.449945	-81.279347
-4.450039	-81.279455
-4.450223	-81.279165
-4.450234	-81.27912
-4.451044	-81.277876
-4.45113	-81.277986
-4.451194	-81.278095
-4.451244	-81.278205
-4.451281	-81.278265
-4.450196	-81.280126
-4.450331	-81.280212
-4.450429	-81.280054
-4.450363	-81.280013
-4.450458	-81.279853
-4.450523	-81.279887
-4.450794	-81.279398
-4.450734	-81.279364
-4.451356	-81.278324
-4.451486	-81.278417
-4.451654	-81.278534
-4.451823	-81.278703
-4.45197	-81.278872
-4.452139	-81.279041
-4.452392	-81.279305
-4.452739	-81.279717
-4.453245	-81.280562
-4.453688	-81.282231
-4.451569	-81.290237
-4.458269	-81.301213
-4.465191	-81.301885
-4.471444	-81.304125
-4.480601	-81.306141
-4.488417	-81.303677
-4.500476	-81.298749
-4.516345	-81.285599
-4.528215	-81.284021
-4.537368	-81.282012
-4.542516	-81.280003
-4.545376	-81.280434
-4.548952	-81.281869
-4.554529	-81.280864
-4.560965	-81.278569
-4.567799	-81.276142
-4.570896	-81.274522
-4.571178	-81.274503
-4.571278	-81.274503
-4.57146	-81.274503
-4.571629	-81.274453
-4.571692	-81.274415
-4.571704	-81.274327
-4.571685	-81.274239
-4.571673	-81.274145
-4.571673	-81.274064
-4.571723	-81.273982
-4.571773	-81.273906
-4.571811	-81.273793
-4.571817	-81.273724
-4.571858	-81.273666
-4.571898	-81.273611
-4.57198	-81.273504
-4.572011	-81.273423
-4.572017	-81.273322
-4.572418	-81.273203
-4.572406	-81.273347
-4.572431	-81.273504
-4.572493	-81.27368
-4.57255	-81.273819
-4.572631	-81.273894
-4.572669	-81.273957
-4.572744	-81.274001
-4.572775	-81.274057
-4.572769	-81.27412
-4.572769	-81.274239
-4.572775	-81.274346
-4.572769	-81.27444
-4.572763	-81.274554
-4.572757	-81.274629
-4.572725	-81.274679
-4.572685	-81.27475
-4.572597	-81.274863
-4.572543	-81.274967
-4.572493	-81.275088
-4.57246	-81.275217
-4.572456	-81.275305
-4.572472	-81.275397
-4.572522	-81.27551
-4.57258	-81.2756
-4.57231	-81.275794
-4.572406	-81.275928
-4.572678	-81.275734
-4.572713	-81.275773
-4.572803	-81.275907
-4.572562	-81.276072
-4.572641	-81.27618
-4.572928	-81.275997
-4.572948	-81.276032
-4.572961	-81.276063
-4.572969	-81.276105
-4.572977	-81.276155
-4.572996	-81.276182
-4.573027	-81.276207
-4.573067	-81.276203
-4.573115	-81.27618
-4.573202	-81.276122
-4.573271	-81.276224
-4.57279	-81.276546
-4.572851	-81.27665
-4.573183	-81.276431
-4.573212	-81.276462
-4.573215	-81.276506
-4.573215	-81.276523
-4.573198	-81.27656
-4.573179	-81.276579
-4.573158	-81.276596
-4.573154	-81.276616
-4.573165	-81.276642
-4.573202	-81.276694
-4.573125	-81.276744
-4.573042	-81.276614
-4.572913	-81.27669
-4.573042	-81.276902
-4.573258	-81.276758
-4.573279	-81.276781
-4.573291	-81.276806
-4.573314	-81.276819
-4.573348	-81.276861
-4.573387	-81.276902
-4.573404	-81.276942
-4.573433	-81.277028
-4.573458	-81.277101
-4.573452	-81.277165
-4.573454	-81.277209
-4.573485	-81.277263
-4.573524	-81.277318
-4.573516	-81.277362
-4.573485	-81.277396
-4.573456	-81.277445
-4.573464	-81.27751
-4.573535	-81.277585
-4.573644	-81.277666
-4.573723	-81.277717
-4.573773	-81.277769
-4.573845	-81.277864
-4.573897	-81.277865
-4.573938	-81.27784
-4.573976	-81.277796
-4.574019	-81.277784
-4.57405	-81.277784
-4.574073	-81.277769
-4.574122	-81.277735
-4.574174	-81.277711
-4.574218	-81.27772
-4.574431	-81.277806
-4.574845	-81.278152
-4.575156	-81.278487
-4.57549	-81.278925
-4.575708	-81.279341
-4.57603	-81.280172
-4.576272	-81.280553
-4.576364	-81.280876
-4.576468	-81.281441
-4.576525	-81.28188
-4.576537	-81.282249
-4.574949	-81.282388
-4.574984	-81.282942
-4.572552	-81.283028
-4.574551	-81.285525
-4.596806	-81.297985
-4.623479	-81.299863
-4.652336	-81.308471
-4.666374	-81.315045
-4.66965	-81.329444
-4.679165	-81.325531
-4.681973	-81.328818
-4.68946	-81.328035
-4.694763	-81.323496
-4.700691	-81.318801
-4.705526	-81.314732
-4.711765	-81.30941
-4.724244	-81.298298
-4.735475	-81.286716
-4.754816	-81.280142
-4.785278	-81.273056
-4.792223	-81.266113
-4.800556	-81.260559
-4.806667	-81.252792
-4.814445	-81.246674
-4.821389	-81.239456
-4.850278	-81.213898
-4.859445	-81.208893
-4.866945	-81.202515
-4.876112	-81.198624
-4.894167	-81.188614
-4.901668	-81.18306
-4.908611	-81.176392
-4.914722	-81.168625
-4.938612	-81.135284
-4.952223	-81.121399
-4.960556	-81.115845
-4.968915	-81.085227
-4.99294	-81.073055
-5.0118	-81.065278
-5.022129	-81.063137
-5.035264	-81.061108
-5.048399	-81.062348
-5.059738	-81.069561
-5.078374	-81.085227
-5.081387	-81.08973
-5.08229	-81.097324
-5.081387	-81.101745
-5.084261	-81.10573
-5.0847	-81.111503
-5.08431	-81.113525
-5.083917	-81.114176
-5.082898	-81.113932
-5.082921	-81.113874
-5.082505	-81.113757
-5.082435	-81.113943
-5.082852	-81.114059
-5.082863	-81.114013
-5.083905	-81.114269
-5.084009	-81.114449
-5.083925	-81.11481
-5.083884	-81.114984
-5.083768	-81.115397
-5.083307	-81.115671
-5.082919	-81.115894
-5.082853	-81.115968
-5.082705	-81.116184
-5.082548	-81.116366
-5.082173	-81.116695
-5.082137	-81.116963
-5.081798	-81.117517
-5.081512	-81.117246
-5.081434	-81.117316
-5.081683	-81.117564
-5.081603	-81.117604
-5.081577	-81.117608
-5.081485	-81.117656
-5.081452	-81.117673
-5.081377	-81.117694
-5.081293	-81.117715
-5.081262	-81.117717
-5.081226	-81.117735
-5.081075	-81.117809
-5.080997	-81.117889
-5.080946	-81.117965
-5.079943	-81.117311
-5.07974	-81.117545
-5.078849	-81.118598
-5.078417	-81.119126
-5.078052	-81.119562
-5.077551	-81.120161
-5.077613	-81.12021
-5.077396	-81.120435
-5.077269	-81.120573
-5.077001	-81.120333
-5.076921	-81.120426
-5.077184	-81.120681
-5.076711	-81.121002
-5.076644	-81.120949
-5.075568	-81.121594
-5.075505	-81.121544
-5.074761	-81.121953
-5.073463	-81.120628
-5.073341	-81.120725
-5.07473	-81.122166
-5.074633	-81.12226
-5.074539	-81.122216
-5.074381	-81.122326
-5.074381	-81.122401
-5.074302	-81.122448
-5.074295	-81.122452
-5.074292	-81.122454
-5.074288	-81.122457
-5.074286	-81.122458
-5.074274	-81.122465
-5.074248	-81.122481
-5.074237	-81.122487
-5.074219	-81.122498
-5.074078	-81.122586
